STAUTC;FlightNumber;EquipmentModel;DepartureStation;ArrivalStation;Alternado;Hora Chegada Alternado;TAF REDEMET;METAR
2026-03-04 15:05:00.000;4729;A320-251NEO;CNF;BEL;MCP;2026-03-04 15:47:41.760;TSRA;NSW
2026-03-04 15:10:00.000;4432;A320-251NEO;REC;BEL;MCP;2026-03-04 15:52:41.760;TSRA;-RA BR
2026-03-04 15:55:00.000;9591;ATR72-600;OYK;BEL;MCP;2026-03-04 16:54:18.000;TSRA;-RA
2026-03-04 17:20:00.000;4800;A320-251NEO;CKS;BEL;MCP;2026-03-04 18:02:41.760;TSRA;NSW
2026-03-04 17:30:00.000;4218;A320-251NEO;BEL;ATM;MCP;2026-03-04 18:20:34.080;TSRA;NSW
2026-03-04 18:35:00.000;2705;A320-253NEO;MCP;BEL;MCP;2026-03-04 19:17:41.760;TSRA;NSW
2026-03-04 19:10:00.000;4463;A320-251NEO;ATM;BEL;MCP;2026-03-04 19:52:41.760;TSRA;NSW
2026-03-04 19:10:00.000;4070;A320-251NEO;VCP;BEL;MCP;2026-03-04 19:52:41.760;TSRA;NSW
2026-03-04 19:15:00.000;2637;A320-251NEO;SLZ;BEL;MCP;2026-03-04 19:57:41.760;TSRA;NSW
2026-03-04 19:45:00.000;2941;A320-251NEO;STM;BEL;MCP;2026-03-04 20:27:41.760;TSRA;NSW
2026-03-05 07:45:00.000;4235;A320-253NEO;MCP;BEL;MCP;2026-03-05 08:27:41.760;TSRA;-RA
2026-03-05 07:55:00.000;8721;A320-251NEO;FLL;BEL;MCP;2026-03-05 08:37:41.760;TSRA;-RA
2026-03-05 08:30:00.000;4445;A320-251NEO;STM;BEL;MCP;2026-03-05 09:12:41.760;TSRA;-RA
2026-03-05 08:30:00.000;4113;A320-251NEO;MAB;BEL;MCP;2026-03-05 09:12:41.760;TSRA;-RA
2026-03-05 14:20:00.000;4100;A320-251NEO;FOR;BEL;MCP;2026-03-05 15:02:41.760;TS;-RA
2026-03-05 14:40:00.000;4544;A320-253NEO;MAO;BEL;MCP;2026-03-05 15:22:41.760;TS;-RA
2026-03-05 14:50:00.000;4840;A320-251NEO;VCP;BEL;MCP;2026-03-05 15:32:41.760;TS;-RA
2026-03-05 15:05:00.000;4729;A320-251NEO;CNF;BEL;MCP;2026-03-05 15:47:41.760;TS;-RA
2026-03-05 15:10:00.000;4432;A320-253NEO;REC;BEL;MCP;2026-03-05 15:52:41.760;TS;-RA
2026-03-05 17:20:00.000;4800;A320-251NEO;CKS;BEL;MCP;2026-03-05 18:02:41.760;TS;-RA
2026-03-05 17:30:00.000;4218;A320-253NEO;BEL;ATM;MCP;2026-03-05 18:20:34.080;TS;-RA
2026-03-05 18:35:00.000;2705;A320-251NEO;MCP;BEL;MCP;2026-03-05 19:17:41.760;TS;-RA
2026-03-05 18:55:00.000;4210;A320-251NEO;MAB;BEL;MCP;2026-03-05 19:37:41.760;TS;-RA
2026-03-05 19:10:00.000;4463;A320-253NEO;ATM;BEL;MCP;2026-03-05 19:52:41.760;TS;-RA
2026-03-05 19:10:00.000;4070;A320-251NEO;VCP;BEL;MCP;2026-03-05 19:52:41.760;TS;-RA
2026-03-05 19:15:00.000;2637;A320-251NEO;SLZ;BEL;MCP;2026-03-05 19:57:41.760;TS;-RA
2026-03-05 19:45:00.000;2941;A320-253NEO;STM;BEL;MCP;2026-03-05 20:27:41.760;TS;NSW
2026-03-06 07:45:00.000;4235;A320-251NEO;MCP;BEL;MCP;2026-03-06 08:27:41.760;TSRA BR;NSW
2026-03-06 08:30:00.000;4445;A320-253NEO;STM;BEL;MCP;2026-03-06 09:12:41.760;TSRA BR;NSW
2026-03-06 08:30:00.000;4113;A320-251NEO;MAB;BEL;MCP;2026-03-06 09:12:41.760;TSRA BR;NSW
2026-03-06 18:35:00.000;2705;A320-251NEO;MCP;BEL;MCP;2026-03-06 19:17:41.760;TS;-RA
2026-03-06 18:55:00.000;4210;A320-251NEO;MAB;BEL;MCP;2026-03-06 19:37:41.760;TS;-RA
2026-03-06 19:10:00.000;4463;A320-251NEO;ATM;BEL;MCP;2026-03-06 19:52:41.760;TS;-RA
2026-03-06 19:10:00.000;4070;A320-251NEO;VCP;BEL;MCP;2026-03-06 19:52:41.760;TS;-RA
2026-03-06 19:15:00.000;2637;A320-251NEO;SLZ;BEL;MCP;2026-03-06 19:57:41.760;TS;-RA
2026-03-08 17:30:00.000;4218;A320-253NEO;BEL;ATM;MCP;2026-03-08 18:20:34.080;TS;NSW
2026-03-08 18:35:00.000;2705;A320-251NEO;MCP;BEL;MCP;2026-03-08 19:17:41.760;TS;NSW
2026-03-08 18:55:00.000;4210;A320-251NEO;MAB;BEL;MCP;2026-03-08 19:37:41.760;TS;NSW
2026-03-08 19:10:00.000;4463;A320-253NEO;ATM;BEL;MCP;2026-03-08 19:52:41.760;TS;NSW
2026-03-08 19:15:00.000;2637;A320-251NEO;SLZ;BEL;MCP;2026-03-08 19:57:41.760;TS;NSW
2026-03-08 19:45:00.000;2941;A320-251NEO;STM;BEL;MCP;2026-03-08 20:27:41.760;TS;VCSH
2026-03-09 17:20:00.000;4800;A320-251NEO;CKS;BEL;MCP;2026-03-09 18:02:41.760;TSRA;VCSH VCTS
2026-03-09 17:30:00.000;4218;A320-251NEO;BEL;ATM;MCP;2026-03-09 18:20:34.080;TSRA;VCSH VCTS
2026-03-09 18:35:00.000;2705;A320-251NEO;MCP;BEL;MCP;2026-03-09 19:17:41.760;TSRA;NSW
2026-03-09 18:55:00.000;4210;A320-253NEO;MAB;BEL;MCP;2026-03-09 19:37:41.760;TSRA;NSW
2026-03-09 19:10:00.000;4463;A320-251NEO;ATM;BEL;MCP;2026-03-09 19:52:41.760;TSRA;NSW
2026-03-09 19:10:00.000;4070;A320-251NEO;VCP;BEL;MCP;2026-03-09 19:52:41.760;TSRA;NSW
2026-03-09 19:15:00.000;2637;A320-251NEO;SLZ;BEL;MCP;2026-03-09 19:57:41.760;TSRA;NSW
2026-03-09 19:45:00.000;2941;A320-251NEO;STM;BEL;MCP;2026-03-09 20:27:41.760;TSRA;NSW
2026-03-10 17:20:00.000;4800;A320-251NEO;CKS;BEL;MCP;2026-03-10 18:02:41.760;TSRA;NSW
2026-03-10 17:30:00.000;4218;A320-251NEO;BEL;ATM;MCP;2026-03-10 18:20:34.080;TSRA;NSW
2026-03-10 18:35:00.000;2705;A320-253NEO;MCP;BEL;MCP;2026-03-10 19:17:41.760;TSRA;NSW
2026-03-10 18:55:00.000;4210;A320-251NEO;MAB;BEL;MCP;2026-03-10 19:37:41.760;TSRA;NSW
2026-03-10 19:10:00.000;4463;A320-251NEO;ATM;BEL;MCP;2026-03-10 19:52:41.760;TSRA;NSW
2026-03-10 19:10:00.000;4070;A320-251NEO;VCP;BEL;MCP;2026-03-10 19:52:41.760;TSRA;NSW
2026-03-10 19:15:00.000;2637;A320-253NEO;SLZ;BEL;MCP;2026-03-10 19:57:41.760;TSRA;NSW
2026-03-10 19:45:00.000;2941;A320-251NEO;STM;BEL;MCP;2026-03-10 20:27:41.760;TSRA;NSW
2026-03-11 17:20:00.000;4800;A320-251NEO;CKS;BEL;MCP;2026-03-11 18:02:41.760;TS;NSW
2026-03-11 17:30:00.000;4218;A320-251NEO;BEL;ATM;MCP;2026-03-11 18:20:34.080;TS;NSW
2026-03-11 18:35:00.000;2705;A320-251NEO;MCP;BEL;MCP;2026-03-11 19:17:41.760;TS;NSW
2026-03-11 19:10:00.000;4463;A320-251NEO;ATM;BEL;MCP;2026-03-11 19:52:41.760;TS;NSW
2026-03-11 19:10:00.000;4070;A320-251NEO;VCP;BEL;MCP;2026-03-11 19:52:41.760;TS;NSW
2026-03-11 19:15:00.000;2637;A320-251NEO;SLZ;BEL;MCP;2026-03-11 19:57:41.760;TS;NSW
2026-03-11 19:45:00.000;2941;A320-251NEO;STM;BEL;MCP;2026-03-11 20:27:41.760;TS;NSW
2026-03-12 17:20:00.000;4800;A320-251NEO;CKS;BEL;MCP;2026-03-12 18:02:41.760;TS;NSW
2026-03-12 17:30:00.000;4218;A320-253NEO;BEL;ATM;MCP;2026-03-12 18:20:34.080;TS;NSW
2026-03-12 18:35:00.000;2705;A320-251NEO;MCP;BEL;MCP;2026-03-12 19:17:41.760;TS;NSW
2026-03-12 18:55:00.000;4210;A320-251NEO;MAB;BEL;MCP;2026-03-12 19:37:41.760;TS;NSW
2026-03-12 19:10:00.000;4463;A320-253NEO;ATM;BEL;MCP;2026-03-12 19:52:41.760;TS;NSW
2026-03-12 19:10:00.000;4070;A320-251NEO;VCP;BEL;MCP;2026-03-12 19:52:41.760;TS;NSW
2026-03-12 19:15:00.000;2637;A320-253NEO;SLZ;BEL;MCP;2026-03-12 19:57:41.760;TS;NSW
2026-03-12 19:45:00.000;2941;A320-251NEO;STM;BEL;MCP;2026-03-12 20:27:41.760;TS;NSW
2026-03-12 20:25:00.000;2050;A321-231;VCP;BEL;MCP;2026-03-12 21:07:41.760;TS;NSW
2026-03-12 21:35:00.000;9591;ATR72-600;OYK;BEL;MCP;2026-03-12 22:34:18.000;TS;NSW
2026-03-13 17:20:00.000;4800;A320-251NEO;CKS;BEL;MCP;2026-03-13 18:02:41.760;TSRA;NSW
2026-03-13 17:30:00.000;4218;A320-251NEO;BEL;ATM;MCP;2026-03-13 18:20:34.080;TSRA;NSW
2026-03-13 19:45:00.000;2941;A320-251NEO;STM;BEL;MCP;2026-03-13 20:27:41.760;TSRA;NSW
2026-03-14 17:25:00.000;2040;A321-231;VCP;BEL;MCP;2026-03-14 18:07:41.760;TS;NSW
2026-03-14 17:30:00.000;4218;A320-251NEO;BEL;ATM;MCP;2026-03-14 18:20:34.080;TS;NSW
2026-03-14 18:35:00.000;2705;A320-253NEO;MCP;BEL;MCP;2026-03-14 19:17:41.760;TS;NSW
2026-03-14 19:10:00.000;4463;A320-251NEO;ATM;BEL;MCP;2026-03-14 19:52:41.760;TS;NSW
2026-03-14 19:10:00.000;4070;A320-251NEO;VCP;BEL;MCP;2026-03-14 19:52:41.760;TS;NSW
2026-03-14 19:15:00.000;2637;A320-251NEO;SLZ;BEL;MCP;2026-03-14 19:57:41.760;TS;NSW
2026-03-14 19:45:00.000;2941;A320-253NEO;STM;BEL;MCP;2026-03-14 20:27:41.760;TS;NSW
2026-03-15 14:20:00.000;4182;A320-251NEO;FOR;BEL;MCP;2026-03-15 15:02:41.760;TS;NSW
2026-03-15 14:40:00.000;4544;A320-251NEO;MAO;BEL;MCP;2026-03-15 15:22:41.760;TS;NSW
2026-03-15 14:50:00.000;4840;A320-251NEO;VCP;BEL;MCP;2026-03-15 15:32:41.760;TS;-RA
2026-03-15 15:05:00.000;4729;A320-251NEO;CNF;BEL;MCP;2026-03-15 15:47:41.760;TS;-RA
2026-03-15 15:10:00.000;4432;A320-251NEO;REC;BEL;MCP;2026-03-15 15:52:41.760;TS;-RA
2026-03-15 18:35:00.000;2705;A320-251NEO;MCP;BEL;MCP;2026-03-15 19:17:41.760;TSRA;NSW
2026-03-15 18:55:00.000;4210;A320-251NEO;MAB;BEL;MCP;2026-03-15 19:37:41.760;TSRA;NSW
2026-03-15 19:10:00.000;4463;A320-251NEO;ATM;BEL;MCP;2026-03-15 19:52:41.760;TSRA;NSW
2026-03-15 19:15:00.000;2637;A320-251NEO;SLZ;BEL;MCP;2026-03-15 19:57:41.760;TSRA;NSW
2026-03-15 19:45:00.000;2941;A320-251NEO;STM;BEL;MCP;2026-03-15 20:27:41.760;TSRA;NSW
2026-03-18 17:20:00.000;4800;A320-251NEO;CKS;BEL;MCP;2026-03-18 18:02:41.760;TSRA;NSW
2026-03-18 17:30:00.000;4218;A320-251NEO;BEL;ATM;MCP;2026-03-18 18:20:34.080;TSRA;NSW
2026-03-18 18:35:00.000;2705;A320-251NEO;MCP;BEL;MCP;2026-03-18 19:17:41.760;TSRA;NSW
2026-03-18 19:10:00.000;4463;A320-251NEO;ATM;BEL;MCP;2026-03-18 19:52:41.760;TSRA;NSW
2026-03-18 19:10:00.000;4070;A320-251NEO;VCP;BEL;MCP;2026-03-18 19:52:41.760;TSRA;NSW
2026-03-18 19:15:00.000;2637;A320-251NEO;SLZ;BEL;MCP;2026-03-18 19:57:41.760;TSRA;NSW
2026-03-18 19:45:00.000;2941;A320-251NEO;STM;BEL;MCP;2026-03-18 20:27:41.760;TSRA;NSW
2026-03-18 19:59:00.000;9901;ATR72-600;REC;BEL;MCP;2026-03-18 20:58:18.000;TSRA;NSW
2026-03-19 17:20:00.000;4800;A320-253NEO;CKS;BEL;MCP;2026-03-19 18:02:41.760;TSRA;VCSH
2026-03-19 17:30:00.000;4218;A320-251NEO;BEL;ATM;MCP;2026-03-19 18:20:34.080;TSRA;VCSH
2026-03-19 18:35:00.000;2705;A320-251NEO;MCP;BEL;MCP;2026-03-19 19:17:41.760;TSRA;VCSH
2026-03-19 18:55:00.000;4210;A320-253NEO;MAB;BEL;MCP;2026-03-19 19:37:41.760;TSRA;VCSH
2026-03-19 19:10:00.000;4463;A320-251NEO;ATM;BEL;MCP;2026-03-19 19:52:41.760;TSRA;VCSH
2026-03-19 19:10:00.000;4070;A320-251NEO;VCP;BEL;MCP;2026-03-19 19:52:41.760;TSRA;VCSH
2026-03-19 19:15:00.000;2637;A320-251NEO;SLZ;BEL;MCP;2026-03-19 19:57:41.760;TSRA;VCSH
2026-03-19 19:45:00.000;2941;A320-251NEO;STM;BEL;MCP;2026-03-19 20:27:41.760;TSRA;NSW
2026-03-20 14:20:00.000;4100;A320-251NEO;FOR;BEL;MCP;2026-03-20 15:02:41.760;TSRA;RA BR
2026-03-20 14:40:00.000;4544;A320-251NEO;MAO;BEL;MCP;2026-03-20 15:22:41.760;TSRA;RA BR
2026-03-20 14:50:00.000;4840;A320-251NEO;VCP;BEL;MCP;2026-03-20 15:32:41.760;TSRA;RA BR
2026-03-20 15:05:00.000;4729;A320-253NEO;CNF;BEL;MCP;2026-03-20 15:47:41.760;TSRA;RA BR
2026-03-20 15:10:00.000;4432;A320-251NEO;REC;BEL;MCP;2026-03-20 15:52:41.760;TSRA;RA BR
2026-03-20 15:55:00.000;9591;ATR72-600;OYK;BEL;MCP;2026-03-20 16:54:18.000;TSRA;-RA BR
2026-03-20 16:30:00.000;9800;ATR72-600;MAO;BEL;MCP;2026-03-20 17:29:18.000;TSRA;-RA BR
2026-03-20 17:20:00.000;4800;A320-251NEO;CKS;BEL;MCP;2026-03-20 18:02:41.760;TSRA;-RA BR
2026-03-20 17:30:00.000;4218;A320-251NEO;BEL;ATM;MCP;2026-03-20 18:20:34.080;TSRA;-RA BR
2026-03-20 18:35:00.000;2705;A320-251NEO;MCP;BEL;MCP;2026-03-20 19:17:41.760;TSRA;-RA
2026-03-20 18:55:00.000;4210;A320-251NEO;MAB;BEL;MCP;2026-03-20 19:37:41.760;TSRA;-RA
2026-03-20 19:10:00.000;4463;A320-251NEO;ATM;BEL;MCP;2026-03-20 19:52:41.760;TSRA;-RA
2026-03-20 19:10:00.000;4070;A320-251NEO;VCP;BEL;MCP;2026-03-20 19:52:41.760;TSRA;-RA
2026-03-20 19:15:00.000;2637;A320-251NEO;SLZ;BEL;MCP;2026-03-20 19:57:41.760;TSRA;-RA
2026-03-20 19:45:00.000;2941;A320-253NEO;STM;BEL;MCP;2026-03-20 20:27:41.760;TSRA;-RA
2026-03-24 01:35:00.000;2906;A320-251NEO;FOR;BEL;MCP;2026-03-24 02:17:41.760;TSRA;NSW
2026-03-24 01:40:00.000;4861;A320-251NEO;MAO;BEL;MCP;2026-03-24 02:22:41.760;TSRA;NSW
2026-03-24 03:50:00.000;4500;A320-253NEO;CNF;BEL;MCP;2026-03-24 04:32:41.760;TSRA;NSW
2026-03-24 04:00:00.000;2954;A320-253NEO;VCP;BEL;MCP;2026-03-24 04:42:41.760;TSRA;NSW
2026-03-24 04:05:00.000;4949;A320-253NEO;REC;BEL;MCP;2026-03-24 04:47:41.760;TSRA;NSW
2026-03-24 05:00:00.000;4438;A320-251NEO;CNF;BEL;MCP;2026-03-24 05:42:41.760;TSRA;NSW
2026-03-24 17:20:00.000;4800;A320-251NEO;CKS;BEL;MCP;2026-03-24 18:02:41.760;TS;NSW
2026-03-24 17:25:00.000;2040;A321-231;VCP;BEL;MCP;2026-03-24 18:07:41.760;TS;NSW
2026-03-24 17:30:00.000;4218;A320-251NEO;BEL;ATM;MCP;2026-03-24 18:20:34.080;TS;NSW
2026-03-24 18:35:00.000;2705;A320-251NEO;MCP;BEL;MCP;2026-03-24 19:17:41.760;TS;NSW
2026-03-24 18:55:00.000;4210;A320-251NEO;MAB;BEL;MCP;2026-03-24 19:37:41.760;TS;NSW
2026-03-24 19:10:00.000;4463;A320-251NEO;ATM;BEL;MCP;2026-03-24 19:52:41.760;TS;NSW
2026-03-24 19:10:00.000;4070;A320-251NEO;VCP;BEL;MCP;2026-03-24 19:52:41.760;TS;NSW
2026-03-24 19:15:00.000;2637;A320-253NEO;SLZ;BEL;MCP;2026-03-24 19:57:41.760;TS;NSW
2026-03-24 19:45:00.000;2941;A320-251NEO;STM;BEL;MCP;2026-03-24 20:27:41.760;TS;NSW
2026-03-25 17:20:00.000;4800;A320-251NEO;CKS;BEL;MCP;2026-03-25 18:02:41.760;TSRA;NSW
2026-03-25 17:30:00.000;4218;A320-251NEO;BEL;ATM;MCP;2026-03-25 18:20:34.080;TSRA;NSW
2026-03-25 18:35:00.000;2705;A320-253NEO;MCP;BEL;MCP;2026-03-25 19:17:41.760;TSRA;NSW
2026-03-25 19:10:00.000;4463;A320-251NEO;ATM;BEL;MCP;2026-03-25 19:52:41.760;TSRA;NSW
2026-03-25 19:10:00.000;4070;A320-251NEO;VCP;BEL;MCP;2026-03-25 19:52:41.760;TSRA;NSW
2026-03-25 19:15:00.000;2637;A320-251NEO;SLZ;BEL;MCP;2026-03-25 19:57:41.760;TSRA;NSW
2026-03-25 19:45:00.000;2941;A320-251NEO;STM;BEL;MCP;2026-03-25 20:27:41.760;TSRA;NSW
2026-03-26 17:20:00.000;4800;A320-251NEO;CKS;BEL;MCP;2026-03-26 18:02:41.760;TS;NSW
2026-03-26 17:30:00.000;4218;A320-253NEO;BEL;ATM;MCP;2026-03-26 18:20:34.080;TS;NSW
2026-03-26 18:55:00.000;4210;A320-251NEO;MAB;BEL;MCP;2026-03-26 19:37:41.760;TS;VCSH
2026-03-26 19:10:00.000;4463;A320-253NEO;ATM;BEL;MCP;2026-03-26 19:52:41.760;TS;VCSH
2026-03-26 19:10:00.000;4070;A320-251NEO;VCP;BEL;MCP;2026-03-26 19:52:41.760;TS;VCSH
2026-03-26 19:15:00.000;2637;A320-251NEO;SLZ;BEL;MCP;2026-03-26 19:57:41.760;TS;VCSH
2026-03-28 17:25:00.000;2040;A321-231;VCP;BEL;MCP;2026-03-28 18:07:41.760;TSRA;NSW
2026-03-28 17:30:00.000;4218;A320-251NEO;BEL;ATM;MCP;2026-03-28 18:20:34.080;TSRA;NSW
2026-03-28 18:35:00.000;2705;A320-251NEO;MCP;BEL;MCP;2026-03-28 19:17:41.760;TSRA;NSW
2026-03-28 19:10:00.000;4463;A320-251NEO;ATM;BEL;MCP;2026-03-28 19:52:41.760;TSRA;NSW
2026-03-28 19:10:00.000;4070;A320-253NEO;VCP;BEL;MCP;2026-03-28 19:52:41.760;TSRA;NSW
2026-03-28 19:15:00.000;2637;A320-251NEO;SLZ;BEL;MCP;2026-03-28 19:57:41.760;TSRA;NSW
2026-03-28 19:45:00.000;2941;A320-251NEO;STM;BEL;MCP;2026-03-28 20:27:41.760;TSRA;NSW
2026-03-29 17:30:00.000;4218;A320-251NEO;BEL;ATM;MCP;2026-03-29 18:20:34.080;TS;VCSH
2026-03-29 18:30:00.000;2705;A320-251NEO;MCP;BEL;MCP;2026-03-29 19:12:41.760;TS;VCSH
2026-03-29 18:55:00.000;4210;A320-253NEO;MAB;BEL;MCP;2026-03-29 19:37:41.760;TS;VCSH
2026-03-29 19:10:00.000;4463;A320-251NEO;ATM;BEL;MCP;2026-03-29 19:52:41.760;TS;VCSH
2026-03-29 19:15:00.000;2637;A320-251NEO;SLZ;BEL;MCP;2026-03-29 19:57:41.760;TS;VCSH
2026-03-29 19:45:00.000;2941;A320-251NEO;STM;BEL;MCP;2026-03-29 20:27:41.760;TS;NSW
2026-03-30 17:20:00.000;4800;A320-251NEO;CKS;BEL;MCP;2026-03-30 18:02:41.760;TS;NSW
2026-03-30 17:30:00.000;4218;A320-251NEO;BEL;ATM;MCP;2026-03-30 18:20:34.080;TS;NSW
2026-03-30 18:30:00.000;2705;A320-251NEO;MCP;BEL;MCP;2026-03-30 19:12:41.760;TS;VCTS
2026-03-30 18:55:00.000;4210;A320-253NEO;MAB;BEL;MCP;2026-03-30 19:37:41.760;TS;VCTS
2026-03-30 19:10:00.000;4463;A320-251NEO;ATM;BEL;MCP;2026-03-30 19:52:41.760;TS;VCTS
2026-03-30 19:10:00.000;4070;A320-251NEO;VCP;BEL;MCP;2026-03-30 19:52:41.760;TS;VCTS
2026-03-30 19:15:00.000;2637;A320-251NEO;SLZ;BEL;MCP;2026-03-30 19:57:41.760;TS;VCTS
2026-03-30 19:45:00.000;2941;A320-253NEO;STM;BEL;MCP;2026-03-30 20:27:41.760;TS;VCSH
2026-03-30 21:40:00.000;9595;ATR72-600;OYK;BEL;MCP;2026-03-30 22:39:18.000;TS;NSW
2026-03-31 01:35:00.000;2906;A320-253NEO;FOR;BEL;MCP;2026-03-31 02:17:41.760;TSRA;NSW
2026-03-31 01:40:00.000;4861;A320-251NEO;MAO;BEL;MCP;2026-03-31 02:22:41.760;TSRA;NSW
2026-03-31 03:50:00.000;4500;A320-251NEO;CNF;BEL;MCP;2026-03-31 04:32:41.760;TSRA;VCSH
2026-03-31 04:00:00.000;2954;A320-251NEO;VCP;BEL;MCP;2026-03-31 04:42:41.760;TSRA;VCSH
2026-03-31 04:05:00.000;4949;A320-251NEO;REC;BEL;MCP;2026-03-31 04:47:41.760;TSRA;VCSH
2026-03-31 05:00:00.000;4438;A320-251NEO;CNF;BEL;MCP;2026-03-31 05:42:41.760;TSRA;NSW
2026-03-31 18:30:00.000;2705;A320-251NEO;MCP;BEL;MCP;2026-03-31 19:12:41.760;TS;NSW
2026-03-31 18:55:00.000;4210;A320-253NEO;MAB;BEL;MCP;2026-03-31 19:37:41.760;TS;NSW
2026-03-31 19:10:00.000;4463;A320-251NEO;ATM;BEL;MCP;2026-03-31 19:52:41.760;TS;NSW
2026-03-31 19:10:00.000;4070;A320-251NEO;VCP;BEL;MCP;2026-03-31 19:52:41.760;TS;NSW
2026-03-31 19:15:00.000;2637;A320-251NEO;SLZ;BEL;MCP;2026-03-31 19:57:41.760;TS;NSW
2026-03-31 19:45:00.000;2941;A320-253NEO;STM;BEL;MCP;2026-03-31 20:27:41.760;TS;NSW
2026-04-02 17:30:00.000;4218;A320-251NEO;BEL;ATM;MCP;2026-04-02 18:20:34.080;TSRA;NSW
2026-04-02 18:30:00.000;2705;A320-251NEO;MCP;BEL;MCP;2026-04-02 19:12:41.760;TSRA;NSW
2026-04-02 18:55:00.000;4210;A320-251NEO;MAB;BEL;MCP;2026-04-02 19:37:41.760;TSRA;NSW
2026-04-02 19:10:00.000;4463;A320-251NEO;ATM;BEL;MCP;2026-04-02 19:52:41.760;TSRA;NSW
2026-04-02 19:15:00.000;4070;A320-251NEO;VCP;BEL;MCP;2026-04-02 19:57:41.760;TSRA;NSW
2026-04-02 19:15:00.000;2637;A320-251NEO;SLZ;BEL;MCP;2026-04-02 19:57:41.760;TSRA;NSW
2026-04-02 19:45:00.000;2941;A320-251NEO;STM;BEL;MCP;2026-04-02 20:27:41.760;TSRA;NSW
2026-04-02 20:25:00.000;2050;A321-231;VCP;BEL;MCP;2026-04-02 21:07:41.760;TSRA;NSW
2026-04-03 01:35:00.000;2906;A320-251NEO;FOR;BEL;MCP;2026-04-03 02:17:41.760;TSRA BR;NSW
2026-04-03 01:40:00.000;4861;A320-251NEO;MAO;BEL;MCP;2026-04-03 02:22:41.760;TSRA BR;NSW
2026-04-03 01:40:00.000;9806;ATR72-600;REC;BEL;MCP;2026-04-03 02:39:18.000;TSRA BR;NSW
2026-04-03 03:50:00.000;4500;A320-253NEO;CNF;BEL;MCP;2026-04-03 04:32:41.760;TSRA BR;VCTS
2026-04-03 04:20:00.000;4949;A320-251NEO;REC;BEL;MCP;2026-04-03 05:02:41.760;TSRA BR;NSW
2026-04-03 05:00:00.000;4438;A320-251NEO;CNF;BEL;MCP;2026-04-03 05:42:41.760;TSRA BR;NSW
2026-04-04 03:50:00.000;4500;A320-251NEO;CNF;BEL;MCP;2026-04-04 04:32:41.760;TS;NSW
2026-04-04 14:20:00.000;4544;A320-251NEO;MAO;BEL;MCP;2026-04-04 15:02:41.760;TSRA;VCSH
2026-04-04 14:20:00.000;4182;A320-251NEO;FOR;BEL;MCP;2026-04-04 15:02:41.760;TSRA;VCSH
2026-04-04 14:55:00.000;4840;A320-251NEO;VCP;BEL;MCP;2026-04-04 15:37:41.760;TSRA;VCSH
2026-04-04 15:05:00.000;4729;A320-251NEO;CNF;BEL;MCP;2026-04-04 15:47:41.760;TSRA;VCSH
2026-04-04 15:10:00.000;4432;A320-251NEO;REC;BEL;MCP;2026-04-04 15:52:41.760;TSRA;VCSH
2026-04-07 17:20:00.000;4800;A320-251NEO;CKS;BEL;MCP;2026-04-07 18:02:41.760;TSRA;VCSH
2026-04-07 17:25:00.000;2040;A321-231;VCP;BEL;MCP;2026-04-07 18:07:41.760;TSRA;VCSH
2026-04-07 17:30:00.000;4218;A320-253NEO;BEL;ATM;MCP;2026-04-07 18:20:34.080;TSRA;VCSH
2026-04-07 18:30:00.000;2705;A320-251NEO;MCP;BEL;MCP;2026-04-07 19:12:41.760;TSRA;NSW
2026-04-07 18:55:00.000;4210;A320-251NEO;MAB;BEL;MCP;2026-04-07 19:37:41.760;TSRA;NSW
2026-04-07 19:10:00.000;4463;A320-253NEO;ATM;BEL;MCP;2026-04-07 19:52:41.760;TSRA;NSW
2026-04-07 19:15:00.000;4070;A320-251NEO;VCP;BEL;MCP;2026-04-07 19:57:41.760;TSRA;NSW
2026-04-07 19:15:00.000;2637;A320-251NEO;SLZ;BEL;MCP;2026-04-07 19:57:41.760;TSRA;NSW
2026-04-07 19:45:00.000;2941;A320-253NEO;STM;BEL;MCP;2026-04-07 20:27:41.760;TSRA;NSW
2026-04-08 17:20:00.000;4800;A320-251NEO;CKS;BEL;MCP;2026-04-08 18:02:41.760;TSRA;VCSH
2026-04-08 17:30:00.000;4218;A320-251NEO;BEL;ATM;MCP;2026-04-08 18:20:34.080;TSRA;VCSH
2026-04-08 18:30:00.000;2705;A320-251NEO;MCP;BEL;MCP;2026-04-08 19:12:41.760;TSRA;NSW
2026-04-08 19:10:00.000;4463;A320-251NEO;ATM;BEL;MCP;2026-04-08 19:52:41.760;TSRA;NSW
2026-04-08 19:15:00.000;4070;A320-253NEO;VCP;BEL;MCP;2026-04-08 19:57:41.760;TSRA;NSW
2026-04-08 19:15:00.000;2637;A320-251NEO;SLZ;BEL;MCP;2026-04-08 19:57:41.760;TSRA;NSW
2026-04-08 19:45:00.000;2941;A320-251NEO;STM;BEL;MCP;2026-04-08 20:27:41.760;TSRA;NSW
2026-04-10 17:20:00.000;4800;A320-251NEO;CKS;BEL;MCP;2026-04-10 18:02:41.760;TS;VCSH
2026-04-10 17:30:00.000;4218;A320-253NEO;BEL;ATM;MCP;2026-04-10 18:20:34.080;TS;VCSH
2026-04-10 18:30:00.000;2705;A320-251NEO;MCP;BEL;MCP;2026-04-10 19:12:41.760;TS;NSW
2026-04-10 18:55:00.000;4210;A320-253NEO;MAB;BEL;MCP;2026-04-10 19:37:41.760;TS;NSW
